serial_number,session_number,created_datetime,signal_1,signal_2,signal_3,signal_4,signal_5
87,70034,2022-12-02 00:01:31,0.101276328,2.015292417,4.110142599,6.268661205,7.978756084
87,70034,2022-12-02 00:01:32,0.03211979,1.809659176,3.965545692,5.968578095,8.205471709
58,70035,2022-07-28 00:00:00,-0.132172328,0.965722346,1.960887537,2.855353039,4.108249879
58,70035,2022-07-28 00:00:01,-0.081635675,0.988764824,2.168882609,3.082420834,4.182713638
58,70035,2022-07-28 00:00:02,0.099807835,0.937987367,2.064264716,2.882905512,4.051331503
58,70035,2022-07-28 00:00:03,-0.033055425,1.043303614,2.12283107,2.952267437,3.908620253
58,70035,2022-07-28 00:00:04,-0.05114704,0.951815355,2.180751223,3.092859035,3.922680213
58,70035,2022-07-28 00:00:05,0.077728337,0.791930644,2.188155402,2.926223912,3.908408036
58,70035,2022-07-28 00:00:06,0.0219431,0.936713758,1.995881328,2.732650757,4.022986585
58,70035,2022-07-28 00:00:07,-0.080873369,0.959822711,1.908275718,2.974053544,3.896298866
58,70035,2022-07-28 00:00:08,-0.20518625,0.893483489,1.84971256,3.133671873,4.122576522
58,70035,2022-07-28 00:00:09,-0.000622695,0.893549789,1.971503407,2.798308207,4.226592324
58,70035,2022-07-28 00:00:10,0.062288528,0.910964307,1.960869751,3.068974008,4.072409271
58,70035,2022-07-28 00:00:11,0.016089371,1.074002853,1.924951835,2.995531928,3.934627617
58,70035,2022-07-28 00:00:12,-0.051992178,1.165399691,2.039090145,2.916516177,3.938865741
58,70035,2022-07-28 00:00:13,-0.053714787,1.043953628,1.994620352,3.00482355,4.028301488
58,70035,2022-07-28 00:00:14,-0.02172604,0.885119484,1.844765922,3.096736302,3.884080148
101,70036,2022-05-01 00:00:00,-0.013483342,2.255885124,3.888075295,5.904256376,8.086019572
101,70036,2022-05-01 00:00:01,0.090603442,1.956864702,3.936829159,6.022631189,7.928905288
101,70036,2022-05-01 00:00:02,0.061706851,1.980954932,3.995226549,5.915712406,7.962868247
101,70036,2022-05-01 00:00:03,0.004913521,1.997872376,3.781631032,5.780019328,7.995687661
101,70036,2022-05-01 00:00:04,-0.038726328,2.01933487,4.030967569,5.999175328,8.009113214
101,70036,2022-05-01 00:00:05,-0.032371419,1.829480538,4.053415817,6.056035682,7.990931746
101,70036,2022-05-01 00:00:06,-0.033146019,2.063216626,3.920496768,6.25063334,8.167960571
101,70036,2022-05-01 00:00:07,-0.106062326,1.925674603,4.081324301,5.895373653,7.907021756
101,70036,2022-05-01 00:00:08,0.035086797,1.942650733,3.869047598,6.092513954,7.973491922
101,70036,2022-05-01 00:00:09,0.099794982,1.901763878,3.996016129,5.926381839,7.854708026
101,70036,2022-05-01 00:00:10,0.038123357,2.053753947,3.973098982,6.017945486,8.11606555
101,70036,2022-05-01 00:00:11,0.203577284,1.896672172,4.054088272,6.01808863,7.91953177
101,70036,2022-05-01 00:00:12,-0.121384647,1.994205678,3.949494751,5.874783329,8.180076426
101,70036,2022-05-01 00:00:13,0.052671715,2.040423972,3.906838637,6.081081785,8.057241435
101,70036,2022-05-01 00:00:14,-0.025923475,1.855027137,4.057144743,5.855297472,7.996924982
101,70036,2022-05-01 00:00:15,0.120960407,1.92388881,4.003980219,6.057216572,8.031168467
101,70036,2022-05-01 00:00:16,0.118528174,1.838290745,3.982278051,6.121870115,7.860768039
101,70036,2022-05-01 00:00:17,-0.061268575,1.8590354,4.212491712,6.177127837,8.07033315
101,70036,2022-05-01 00:00:18,0.173283344,1.853050269,3.938188406,6.093387224,7.999403131
101,70036,2022-05-01 00:00:19,0.12786335,2.067951643,4.01053999,5.78264802,7.864951109
101,70036,2022-05-01 00:00:20,-0.093706071,2.166370474,4.0598645,6.059085504,8.09040437
101,70036,2022-05-01 00:00:21,0.024378786,1.978836204,4.009722255,5.944483704,8.097450801
101,70036,2022-05-01 00:00:22,0.022759586,1.960496638,4.008731058,5.997298124,7.973612574
101,70036,2022-05-01 00:00:23,-0.138220509,1.954090713,3.945192953,6.006891412,7.862847576
101,70036,2022-05-01 00:00:24,-0.023024208,2.182794658,4.093670086,5.769870708,7.94599625
101,70036,2022-05-01 00:00:25,-0.058223559,2.04900894,4.264720968,5.895827238,8.1540983
101,70036,2022-05-01 00:00:26,-0.020738859,1.810431333,4.126174988,6.127627275,8.153820942
101,70036,2022-05-01 00:00:27,-0.145629299,2.022217485,4.107200088,5.999836338,8.064498173
101,70036,2022-05-01 00:00:28,0.044748327,1.993447697,3.965363956,6.190949538,8.048202038
101,70036,2022-05-01 00:00:29,0.081127998,1.935525974,4.011905112,6.090219295,7.918852145
101,70036,2022-05-01 00:00:30,-0.030816061,1.961583806,4.170413612,6.13558864,8.017848985
101,70036,2022-05-01 00:00:31,-0.029587568,2.048727434,3.908660616,5.902363963,7.947587506
101,70036,2022-05-01 00:00:32,0.058315168,1.924041797,4.009861735,6.024514457,7.950744775
101,70036,2022-05-01 00:00:33,0.049078202,1.957765799,4.074842962,5.819481976,7.97481084
101,70036,2022-05-01 00:00:34,-0.151632728,1.932435861,3.870067136,5.900220685,8.008673179
101,70036,2022-05-01 00:00:35,0.058197662,2.008484096,4.044686283,6.070665103,8.104662809
101,70036,2022-05-01 00:00:36,-0.102222825,1.974500269,3.97011463,5.958513942,7.994054632
101,70036,2022-05-01 00:00:37,0.128167499,2.035891418,4.086728921,5.9610334,8.101361514
101,70036,2022-05-01 00:00:38,0.078768318,2.012215431,4.087928754,5.964861018,8.082403636
101,70036,2022-05-01 00:00:39,0.082179902,2.054306834,3.897546001,5.830082261,8.042633424
101,70036,2022-05-01 00:00:40,0.055870184,1.829067101,3.983352633,5.993353898,7.830963134
101,70036,2022-05-01 00:00:41,-0.061628228,1.954382298,4.141340074,5.960389783,7.936120043
101,70036,2022-05-01 00:00:42,0.046263279,2.070991345,4.187683246,6.076562948,7.922194269
101,70036,2022-05-01 00:00:43,-0.00380122,1.913896801,4.06773639,6.006882899,7.99549707
101,70036,2022-05-01 00:00:44,-0.273777452,2.1204862,4.039403733,5.945917713,7.794998566
101,70036,2022-05-01 00:00:45,-0.115702001,2.064370554,3.888026125,6.155810705,7.771073308
101,70036,2022-05-01 00:00:46,0.098508312,1.9032628,3.933640967,6.000455656,8.038328685
101,70036,2022-05-01 00:00:47,-0.101941981,2.021277794,3.778591088,5.992542102,7.862081602
101,70036,2022-05-01 00:00:48,0.022672842,2.030902942,3.965725751,6.063368541,7.871410191
101,70036,2022-05-01 00:00:49,-0.052381731,2.087035864,4.025892166,5.991538587,8.063696214
101,70036,2022-05-01 00:00:50,-0.038022411,1.991849649,4.044066131,6.092588825,7.819566681
101,70036,2022-05-01 00:00:51,-0.017591848,2.135784717,4.010637443,6.126474814,8.004591171
101,70036,2022-05-01 00:00:52,0.047945375,1.953664707,3.979065989,6.006807224,7.94096135
101,70036,2022-05-01 00:00:53,0.228634744,2.187123031,4.174058459,6.230863979,8.130870407
101,70036,2022-05-01 00:00:54,0.050001695,2.054098814,3.925733788,6.019500128,7.998612811
101,70036,2022-05-01 00:00:55,-0.047490872,2.027480573,4.254891051,5.961587843,8.002561373
101,70036,2022-05-01 00:00:56,0.118720326,1.717100837,4.064289961,6.011687191,8.022027726
101,70036,2022-05-01 00:00:57,-0.045012084,2.06960478,4.079029685,5.988552349,8.033610957
101,70036,2022-05-01 00:00:58,-0.082894676,2.07613378,3.900374286,5.961355963,7.997892026
101,70036,2022-05-01 00:00:59,-0.082005817,1.91281506,3.827213329,6.021119473,8.068906874
101,70036,2022-05-01 00:01:00,0.03453696,1.82309829,3.874872525,5.980259873,8.080659495
101,70036,2022-05-01 00:01:01,-0.051860636,1.803080459,3.996160112,5.859035651,8.281375045
101,70036,2022-05-01 00:01:02,-0.226048832,2.115045749,3.917132587,6.064851863,8.025461495
101,70036,2022-05-01 00:01:03,0.044260323,2.038180036,3.958211218,5.964050927,8.134062902
101,70036,2022-05-01 00:01:04,0.2473235,2.08995244,4.029576623,5.949007401,7.77518373
101,70036,2022-05-01 00:01:05,0.031251514,1.967015133,3.982777892,5.969700093,7.975838289
101,70036,2022-05-01 00:01:06,0.123041315,2.095972281,3.906037832,6.014187379,7.848698426
101,70036,2022-05-01 00:01:07,0.105636186,1.976551586,3.900034106,6.140595432,7.961250156
101,70036,2022-05-01 00:01:08,-0.067621192,1.967222403,4.034904033,5.971753833,8.029797247
13,70037,2022-09-26 00:00:00,0.049140631,1.259816992,2.076119359,3.225366041,3.959399984
13,70037,2022-09-26 00:00:01,-0.16667163,1.08146722,1.901413553,3.095792293,4.066700164
13,70037,2022-09-26 00:00:02,-0.036874311,0.979526747,1.982849373,2.871483822,3.905562361
13,70037,2022-09-26 00:00:03,0.061081908,1.08156306,2.153104698,2.926015738,4.136436999
13,70037,2022-09-26 00:00:04,0.122102542,1.119123656,1.967429149,3.061283503,3.864672646
13,70037,2022-09-26 00:00:05,-0.033771391,1.021286563,1.941902018,2.968231099,4.090704913
13,70037,2022-09-26 00:00:06,0.037873262,0.846162355,1.91355338,2.991411205,3.982208135
13,70037,2022-09-26 00:00:07,-0.050290733,0.8914569,2.121894846,2.872605802,3.985846957
13,70037,2022-09-26 00:00:08,0.067807248,0.858992743,1.938296982,2.906972945,4.163666062
13,70037,2022-09-26 00:00:09,-0.082522341,1.042659803,1.95377997,2.983841575,4.061337793
13,70037,2022-09-26 00:00:10,-0.014395912,1.022479855,2.026251788,3.052045822,4.043629317
13,70037,2022-09-26 00:00:11,-0.194453488,1.169803828,1.909474467,3.074972865,4.009947388
13,70037,2022-09-26 00:00:12,0.010617582,0.956486263,2.052577994,2.910454763,4.097062473
13,70037,2022-09-26 00:00:13,0.002847604,0.745026751,1.997335882,2.955185577,4.103453984
13,70037,2022-09-26 00:00:14,-0.11432516,1.184045939,2.030427492,2.911493961,4.026169174
13,70037,2022-09-26 00:00:15,0.046540913,0.789613962,2.211706133,3.143127726,4.11077428
13,70037,2022-09-26 00:00:16,0.006078209,1.010887631,1.995597416,3.073138936,4.097505461
13,70037,2022-09-26 00:00:17,0.068390384,0.976742739,2.147331801,3.027767069,4.025880538
13,70037,2022-09-26 00:00:18,0.056960556,0.87408183,2.014267899,2.927696388,3.961133065
13,70037,2022-09-26 00:00:19,-0.103352824,0.969405631,1.931216194,3.010686654,3.983351417
13,70037,2022-09-26 00:00:20,-0.001009459,1.093153976,2.030776132,2.917764972,4.081480741
13,70037,2022-09-26 00:00:21,0.103948326,0.871773029,2.092209891,2.914272088,3.890736818
13,70037,2022-09-26 00:00:22,0.131925612,0.946064263,2.140853351,3.065402843,4.0088294
13,70037,2022-09-26 00:00:23,-0.05698969,1.062361471,1.906374901,2.939016271,3.873112839
13,70037,2022-09-26 00:00:24,0.10811478,0.951763901,1.902342054,2.960886436,3.97772899
13,70037,2022-09-26 00:00:25,0.014234362,1.061139083,2.044336666,2.969355064,4.004170941
13,70037,2022-09-26 00:00:26,-0.045617226,0.964556802,1.997335976,3.039414629,4.072378475
13,70037,2022-09-26 00:00:27,0.136548756,1.03266119,2.062672791,3.009465995,3.978833198
13,70037,2022-09-26 00:00:28,-0.174300703,1.153148646,2.173715239,3.032445827,3.962324976
13,70037,2022-09-26 00:00:29,-0.040948375,1.008706921,1.893018695,2.915980061,3.901534355
13,70037,2022-09-26 00:00:30,-0.065110014,0.998937435,2.061457954,2.852184535,4.019209887
13,70037,2022-09-26 00:00:31,0.187616622,1.167459673,2.006535384,2.960034086,4.04754904
13,70037,2022-09-26 00:00:32,-0.022681381,1.086264423,2.027291887,3.090890366,3.911971129
13,70037,2022-09-26 00:00:33,-0.13553778,1.018468469,1.935393672,2.991171243,4.138516212
13,70037,2022-09-26 00:00:34,0.105300888,0.999271866,1.89360168,2.982919816,4.013282804
13,70037,2022-09-26 00:00:35,0.008238368,0.954644762,2.036256357,2.9489835,3.808820767
13,70037,2022-09-26 00:00:36,-0.041676223,1.008640372,2.12603842,3.047438315,3.874583193
13,70037,2022-09-26 00:00:37,0.090271112,1.005558551,1.968940829,2.964298555,4.06330515
13,70037,2022-09-26 00:00:38,-0.061072778,0.92236727,1.934604115,3.1465328,4.168570733
13,70037,2022-09-26 00:00:39,-0.088068812,1.060811342,1.882720667,3.17173928,3.968178394
13,70037,2022-09-26 00:00:40,-0.000238735,1.072752132,2.045743536,2.967520307,4.051699397
13,70037,2022-09-26 00:00:41,0.102934935,0.849956398,2.031323878,2.883887215,4.016928369
13,70037,2022-09-26 00:00:42,-0.071785303,0.95211392,2.048308108,2.960572995,4.111200463
13,70037,2022-09-26 00:00:43,0.046866051,0.931924505,2.157441106,2.996189279,3.757244933
13,70037,2022-09-26 00:00:44,-0.080406363,0.877260756,2.231842501,2.961579517,3.966043452
13,70037,2022-09-26 00:00:45,-0.172941096,1.003667492,1.913779004,2.904792188,3.932493294
13,70037,2022-09-26 00:00:46,-0.014640955,1.186548102,1.949570238,2.938217264,4.003471685
13,70037,2022-09-26 00:00:47,0.112235637,0.997946845,1.996868256,3.074697044,3.860737207
13,70037,2022-09-26 00:00:48,0.019484264,1.133340036,2.110083869,3.016983182,4.045827351
13,70037,2022-09-26 00:00:49,-0.010036572,0.991236253,1.972060717,2.899539307,3.943062216
13,70037,2022-09-26 00:00:50,0.111501103,1.095368547,1.89656521,3.014835914,4.262022161
13,70037,2022-09-26 00:00:51,0.096387921,0.992883677,2.065983654,2.935993612,3.872704774
13,70037,2022-09-26 00:00:52,-0.139913582,0.939281718,2.055585027,2.810746196,4.087616364
13,70037,2022-09-26 00:00:53,-0.03057734,1.039556021,2.087680157,2.979721486,3.818491258
13,70037,2022-09-26 00:00:54,-0.095907914,0.974756513,2.129191345,2.96227148,3.836102129
13,70037,2022-09-26 00:00:55,0.139481942,0.86723756,1.907335639,3.03351793,4.005124031
13,70037,2022-09-26 00:00:56,-0.008424635,1.031366492,2.027656656,2.889897863,3.955302464
13,70037,2022-09-26 00:00:57,0.163254563,0.925495689,2.045731558,2.9444489,4.124427183
13,70037,2022-09-26 00:00:58,0.091079553,0.969955221,2.075742919,3.033034268,3.923009082
13,70037,2022-09-26 00:00:59,0.000600588,0.96474553,2.089593892,3.020722135,3.972581535
13,70037,2022-09-26 00:01:00,0.155556935,1.124191811,2.082669614,2.794911785,4.003539124
13,70037,2022-09-26 00:01:01,0.191824357,0.987667857,2.01065817,2.934946528,3.80146054
13,70037,2022-09-26 00:01:02,0.015635979,0.937901831,1.998584264,2.972557531,3.942388943
13,70037,2022-09-26 00:01:03,0.109326121,0.925283225,2.160151291,3.110269953,4.074634013
13,70037,2022-09-26 00:01:04,-0.080925213,1.053081534,1.958402656,3.24584761,4.192242139
13,70037,2022-09-26 00:01:05,-0.108206459,1.106402686,2.023571013,2.834807404,4.021466987
13,70037,2022-09-26 00:01:06,0.050953091,0.838784966,2.11756808,2.960538402,3.979685511
13,70037,2022-09-26 00:01:07,-0.147882968,1.007144071,2.08865008,2.956633857,3.97081068
13,70037,2022-09-26 00:01:08,-0.137534716,0.960447503,1.934337448,2.921243601,3.77223737
13,70037,2022-09-26 00:01:09,0.052920156,0.877326103,2.131565975,3.049605268,4.139191622
13,70037,2022-09-26 00:01:10,0.146652593,0.93732088,1.933021409,2.971420533,4.189955447
13,70037,2022-09-26 00:01:11,0.028407286,0.938084161,1.800786333,2.953265727,4.021355221
13,70037,2022-09-26 00:01:12,-0.047347442,0.803702254,2.132553277,2.961003833,3.872879202
13,70037,2022-09-26 00:01:13,0.086442983,0.983002136,1.937151695,3.058996837,3.897610329
13,70037,2022-09-26 00:01:14,-0.018164476,0.898905488,1.994551283,3.186051434,3.837560158
13,70037,2022-09-26 00:01:15,0.078893591,1.092317228,2.011423735,2.939755006,3.840827839
13,70037,2022-09-26 00:01:16,0.192393351,0.848007431,1.764206677,2.946770885,4.100962826
13,70037,2022-09-26 00:01:17,-0.04757133,0.978762988,2.187530536,2.892045666,4.077516228
13,70037,2022-09-26 00:01:18,-0.098074128,0.98705151,1.991324136,3.051847605,4.134406493
13,70037,2022-09-26 00:01:19,-0.104770214,0.817710853,1.934606103,3.104526773,4.088427511
13,70037,2022-09-26 00:01:20,0.038039931,0.929527001,1.994497932,3.12049925,3.942160058
13,70037,2022-09-26 00:01:21,-0.025848645,0.970793971,1.991096076,3.008842259,3.889283028
13,70037,2022-09-26 00:01:22,0.008968729,1.144837561,1.696508464,2.971213258,3.867175969
13,70037,2022-09-26 00:01:23,0.120233638,0.979626371,1.997928378,2.943774406,4.107571008
13,70037,2022-09-26 00:01:24,0.020606911,0.960883238,1.869324449,2.923062936,4.030187691
13,70037,2022-09-26 00:01:25,0.166292066,1.114895395,2.014354264,2.945947877,3.912896422
13,70037,2022-09-26 00:01:26,0.056739064,0.790274201,1.985299763,2.917994574,4.092665785
13,70037,2022-09-26 00:01:27,0.154613966,0.957537269,1.929831728,2.928530687,4.207651789
13,70037,2022-09-26 00:01:28,-0.009359783,0.979816554,1.942356355,3.013000914,3.82180647
13,70037,2022-09-26 00:01:29,0.056558858,0.991276161,1.957807121,3.097201639,3.903616902
13,70037,2022-09-26 00:01:30,0.225127822,1.052408297,2.199779602,3.12125392,3.897384541
13,70037,2022-09-26 00:01:31,-0.06306988,1.060062187,2.109298089,2.95766069,3.898298387
13,70037,2022-09-26 00:01:32,-0.151592734,0.977816345,2.15409912,2.886576847,4.019855399
13,70037,2022-09-26 00:01:33,0.005831435,0.903454793,2.012627493,2.990728279,3.961433663
13,70037,2022-09-26 00:01:34,0.048676304,1.01411279,2.116831987,3.018389921,3.991059472
51,70038,2022-11-07 00:00:00,0.002626578,2.135882038,3.991637535,6.104796709,7.880649091
51,70038,2022-11-07 00:00:01,0.004986963,2.060957736,4.014442652,6.213979588,7.981670703
51,70038,2022-11-07 00:00:02,0.12544729,2.021248695,3.992469493,5.976553349,8.066451833
51,70038,2022-11-07 00:00:03,-0.028336701,2.013819194,3.889438497,5.845647646,7.894759065
51,70038,2022-11-07 00:00:04,0.121453642,1.883367454,4.29199792,5.941904592,7.905005967
51,70038,2022-11-07 00:00:05,-0.035986489,2.054223516,3.951765581,5.983933266,8.122395977
51,70038,2022-11-07 00:00:06,-0.083792108,2.130424622,4.139046843,5.880752455,7.939188107
51,70038,2022-11-07 00:00:07,0.076320974,1.89454024,4.061685087,6.100617823,8.105996766
51,70038,2022-11-07 00:00:08,-0.056826965,1.992864653,4.016930299,5.950133654,8.013812704
51,70038,2022-11-07 00:00:09,-0.105420981,1.939104134,4.194847535,6.028366649,7.967430865
51,70038,2022-11-07 00:00:10,-0.042229559,1.90188352,3.946114995,6.08991305,8.020417004
51,70038,2022-11-07 00:00:11,0.123928874,1.980322258,4.123494254,5.977371544,7.941375095
51,70038,2022-11-07 00:00:12,-0.101564332,2.028918474,4.184529505,5.996722718,7.909181505
51,70038,2022-11-07 00:00:13,0.063186829,1.943518744,4.158894829,5.977350292,7.882872419
51,70038,2022-11-07 00:00:14,0.022458391,1.782984302,4.024204148,6.036167333,7.951349565
51,70038,2022-11-07 00:00:15,0.025849984,2.041255136,4.053853435,6.1220834,8.006823035
51,70038,2022-11-07 00:00:16,-0.190237948,1.957019778,3.896214592,6.159060449,8.045177051
51,70038,2022-11-07 00:00:17,-0.078370044,1.858762879,4.047649048,6.025927458,8.030560609
51,70038,2022-11-07 00:00:18,-0.159200029,2.234254766,3.996458992,5.989058929,8.122164001
51,70038,2022-11-07 00:00:19,0.11421685,2.03113547,4.187099187,5.873778426,7.995483256
51,70038,2022-11-07 00:00:20,-0.048038114,1.933353452,4.135230649,5.869490398,7.924154493
51,70038,2022-11-07 00:00:21,-0.005909513,2.120074276,3.891808745,6.153796717,7.962514171
51,70038,2022-11-07 00:00:22,0.144118954,1.998326889,4.024704708,6.182359574,7.9602061
51,70038,2022-11-07 00:00:23,-0.014385197,1.926690762,3.924418545,6.124311078,8.111157615
51,70038,2022-11-07 00:00:24,0.021459776,1.992869072,4.094208324,6.022073176,8.069365115
51,70038,2022-11-07 00:00:25,-0.052881452,1.975750942,4.053019554,5.871684057,8.117283462
51,70038,2022-11-07 00:00:26,-0.016335095,2.018393667,4.137252409,5.893218597,8.080088989
51,70038,2022-11-07 00:00:27,-0.098742618,1.899705594,4.024902716,5.979236772,8.053364138
51,70038,2022-11-07 00:00:28,0.026744669,1.972020443,4.004072818,6.130336316,7.982536233
51,70038,2022-11-07 00:00:29,-0.250189334,2.052797626,3.940048709,6.037153831,7.762775635
51,70038,2022-11-07 00:00:30,0.145611665,2.104061011,4.262240096,6.113738921,8.052415049
